app_id,app_name,duration,status,spark.broadcast.blockSize,spark.broadcast.compress,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.io.compression.codec,spark.locality.wait,spark.memory.fraction,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.sql.autoBroadcastJoinThreshold,spark.sql.inMemoryColumnarStorage.batchSize,spark.sql.join.preferSortMergeJoin,spark.sql.shuffle.partitions,spark.storage.memoryMapThreshold
application_1688294179913_30194,15a#100#1689481620252_6#IMDB,8095,True,9,1,89,4,8896,3,7,7808,1792,1,5800,0.74,3648,0.47,0,52,44,14848,6400,1,90,4
application_1688294179913_30195,4a#100#1689481620524_6#IMDB,7012,True,10,0,100,3,11328,5,6,11072,512,1,3600,0.57,384,0.45,0,44,50,8960,8800,1,80,3
application_1688294179913_30196,28a#100#1689481620825_3#IMDB,10284,True,3,1,141,3,9344,6,7,4800,960,0,4400,0.41,2048,0.57,1,108,24,10496,11800,0,114,8
application_1688294179913_30197,29a#100#1689481620960_3#IMDB,13744,True,6,0,53,3,5504,3,7,8000,2176,1,5800,0.53,3328,0.81,1,112,88,16128,8600,1,60,5
application_1688294179913_30198,2a#100#1689481620278_3#IMDB,6709,True,4,1,81,3,9664,8,4,5888,3840,1,2600,0.61,4096,0.65,0,40,80,13568,5200,0,102,4
application_1688294179913_30199,31a#100#1689481621019_0#IMDB,12664,True,13,1,90,5,6592,4,6,7296,512,1,4800,0.67,192,0.83,1,52,84,11776,9000,1,59,8
application_1688294179913_30200,14b#100#1689481620328_2#IMDB,7862,True,13,0,126,3,12224,6,7,6592,2752,0,4600,0.63,768,0.47,1,136,46,11008,13000,1,111,1
application_1688294179913_30201,27c#100#1689481621079_2#IMDB,9574,True,15,1,148,3,6848,8,5,7808,1984,1,4600,0.84,3904,0.44,0,76,76,10752,7400,1,122,7
application_1688294179913_30202,13b#100#1689481620723_2#IMDB,8427,True,6,1,91,6,4608,4,5,7872,1536,1,2800,0.7,3968,0.43,1,96,72,8704,13600,1,70,3
application_1688294179913_30203,14a#100#1689481620418_2#IMDB,9454,True,5,1,146,5,6400,7,6,6784,3328,1,3200,0.63,256,0.78,1,84,56,11520,7200,1,104,3
application_1688294179913_30204,21b#100#1689481620379_2#IMDB,7720,True,13,1,95,2,9024,5,7,5184,1600,1,1400,0.72,1024,0.84,0,60,48,14336,13400,0,112,4
application_1688294179913_30205,15a#100#1689481620242_6#IMDB,7523,True,6,1,68,7,7040,4,6,8640,3968,0,2000,0.76,3968,0.59,0,136,62,14080,17000,1,66,8
application_1688294179913_30206,31b#100#1689481620348_0#IMDB,10452,True,9,1,112,5,5824,7,6,7360,576,0,4200,0.53,256,0.71,0,72,88,14336,5400,1,157,6
application_1688294179913_30207,6c#100#1689481620200_5#IMDB,8695,True,13,1,79,3,5120,5,5,5184,3968,1,4200,0.56,3392,0.65,0,72,36,10752,8600,1,108,7
application_1688294179913_30208,32b#100#1689481620221_5#IMDB,7048,True,5,1,150,7,10688,5,7,5760,2624,0,2600,0.44,448,0.63,0,28,48,8192,9400,0,103,7
application_1688294179913_30209,31c#100#1689481620308_6#IMDB,13527,True,12,1,84,6,8512,7,3,11584,960,1,5800,0.67,3136,0.75,1,64,38,15616,12400,1,105,1
application_1688294179913_30210,18a#100#1689481620644_5#IMDB,11330,True,5,1,136,6,8320,6,7,8064,2368,0,2400,0.51,2368,0.67,0,64,96,13056,11400,0,178,2
application_1688294179913_30211,2a#100#1689481621081_5#IMDB,6963,True,11,1,78,5,4096,3,8,9600,3520,1,2800,0.55,320,0.39,1,40,66,9728,17600,1,94,5
application_1688294179913_30212,6d#100#1689481620414_3#IMDB,10071,True,1,0,145,4,4992,6,7,6720,2496,1,4400,0.59,3584,0.61,1,72,62,12032,15000,0,131,5
application_1688294179913_30213,17d#100#1689481620868_4#IMDB,14325,True,14,0,124,5,12288,5,7,8320,3392,1,2200,0.41,1088,0.73,1,128,42,12032,11400,0,85,4
application_1688294179913_30214,31b#100#1689481621005_6#IMDB,9848,True,11,1,83,6,11200,4,8,4288,1152,1,3600,0.57,2496,0.5,0,144,24,8448,14200,0,117,9
application_1688294179913_30215,7b#100#1689481621076_1#IMDB,9760,True,13,0,57,7,11968,3,7,5952,2752,1,4000,0.81,576,0.81,1,80,68,15360,11400,0,103,2
application_1688294179913_30216,14a#100#1689481620461_1#IMDB,10067,True,3,0,134,4,7360,5,6,6976,768,0,5800,0.71,960,0.54,1,96,80,10240,6200,1,72,3
application_1688294179913_30217,2d#100#1689481620229_5#IMDB,7869,True,2,0,75,4,11392,6,5,12160,1088,1,1800,0.68,1088,0.81,1,56,72,16128,5400,1,94,7
application_1688294179913_30218,27c#100#1689481621000_1#IMDB,10018,True,14,1,90,4,9280,6,4,10560,768,1,3200,0.37,2880,0.35,0,136,34,14592,7400,1,79,8
application_1688294179913_30219,2b#100#1689481620937_3#IMDB,7157,True,9,0,95,2,4736,5,8,5504,3136,0,5400,0.63,2496,0.44,1,92,94,16384,16800,1,134,8
application_1688294179913_30220,2c#100#1689481620789_4#IMDB,5716,True,3,0,70,4,5312,4,5,4800,1536,1,2400,0.4,3456,0.4,1,144,84,15616,17200,0,54,5
application_1688294179913_30221,23c#100#1689481620736_6#IMDB,8006,True,11,1,90,6,5440,4,5,6592,2048,0,5000,0.65,3200,0.82,0,96,62,10752,13200,0,71,4
application_1688294179913_30222,6f#100#1689481621018_1#IMDB,11985,True,12,0,86,7,7168,5,5,5440,2880,1,1600,0.59,4096,0.66,0,140,42,12544,9000,0,105,3
application_1688294179913_30223,11b#100#1689481620250_6#IMDB,5488,True,7,1,70,3,5952,6,5,10432,1216,1,4800,0.37,2048,0.76,0,60,68,8960,16200,0,86,6
application_1688294179913_30224,29b#100#1689481620484_6#IMDB,11056,True,11,1,122,4,8448,5,8,5376,704,0,4400,0.84,1344,0.57,0,128,44,9984,13600,1,116,10
application_1688294179913_30225,17b#100#1689481621075_1#IMDB,22796,True,5,0,75,4,10432,5,4,7360,1728,0,5600,0.37,1088,0.74,0,72,88,15360,18200,1,59,10
application_1688294179913_30226,22a#100#1689481620565_5#IMDB,12236,True,1,0,112,4,4928,6,4,10752,640,0,3400,0.83,512,0.5,0,120,66,9472,18600,1,97,4
application_1688294179913_30227,7a#100#1689481620177_0#IMDB,9410,True,5,0,146,3,9664,8,5,10688,4032,1,4800,0.43,3776,0.68,1,44,84,10496,16000,1,156,5
application_1688294179913_30228,3a#100#1689481620746_2#IMDB,7169,True,9,0,139,5,10752,6,5,10432,2048,1,4200,0.51,2688,0.39,0,24,72,13568,12000,0,77,9
application_1688294179913_30229,33b#100#1689481620485_4#IMDB,13651,True,2,0,90,7,7104,5,5,8256,3456,1,3000,0.55,1856,0.82,1,40,96,12800,11000,0,114,5
application_1688294179913_30230,29c#100#1689481620584_2#IMDB,15227,True,13,0,133,2,9856,8,4,10752,1664,0,5800,0.51,2176,0.42,1,92,30,9728,18600,0,92,8
application_1688294179913_30231,25b#100#1689481621000_3#IMDB,9962,True,14,1,90,4,9280,6,4,10560,768,1,3200,0.37,2880,0.35,0,136,34,14592,7400,1,79,8
application_1688294179913_30232,2d#100#1689481620869_2#IMDB,7664,True,3,1,132,8,7808,8,5,11136,2432,1,5400,0.66,3712,0.64,1,72,40,9728,14800,1,100,10
application_1688294179913_30233,22d#100#1689481620472_6#IMDB,12689,True,13,0,136,6,7680,4,8,5376,2688,1,5400,0.76,1088,0.66,0,84,52,12544,11200,1,131,9
application_1688294179913_30234,14c#100#1689481621032_2#IMDB,11422,True,1,0,80,2,7424,7,4,9472,1920,0,1200,0.69,2880,0.54,0,120,40,12800,15800,0,97,6
application_1688294179913_30235,21c#100#1689481620900_4#IMDB,9303,True,10,1,113,6,4928,6,4,8448,2432,0,1600,0.54,2816,0.53,1,132,70,14592,7200,1,70,6
application_1688294179913_30236,32a#100#1689481620172_0#IMDB,6137,True,10,1,125,7,7232,5,5,9152,3264,1,4400,0.74,1536,0.36,1,88,72,8448,13000,0,78,8
application_1688294179913_30237,5b#100#1689481620513_3#IMDB,7470,True,6,0,88,7,4992,3,6,11392,2880,1,4800,0.8,768,0.61,0,140,54,16128,9000,1,98,5
application_1688294179913_30238,26b#100#1689481620634_0#IMDB,10072,True,9,1,145,7,6720,5,7,5568,384,0,1400,0.55,576,0.73,0,24,48,15104,13400,0,131,2
application_1688294179913_30239,12c#100#1689481620729_1#IMDB,7840,True,4,1,89,6,11072,3,6,7552,3200,0,3200,0.36,2688,0.43,0,76,68,11264,8400,1,57,2
application_1688294179913_30240,11d#100#1689481620167_6#IMDB,8458,True,10,0,72,7,10944,6,3,10752,384,1,2400,0.69,1152,0.54,1,108,68,10752,11600,1,56,3
application_1688294179913_30241,32a#100#1689481620121_1#IMDB,6283,True,7,1,109,8,10240,5,7,5568,3328,1,2200,0.39,3072,0.65,1,108,28,9472,18800,1,165,4
application_1688294179913_30242,3c#100#1689481620895_1#IMDB,7599,True,8,1,98,2,6464,4,8,6592,3264,1,2800,0.53,3840,0.51,0,124,90,13312,18000,0,83,9
application_1688294179913_30243,31a#100#1689481620196_6#IMDB,11729,True,11,1,124,4,6400,7,5,10048,512,0,1600,0.4,2560,0.68,1,52,56,13568,19800,1,134,10
application_1688294179913_30244,11d#100#1689481620686_5#IMDB,8708,True,7,1,86,5,4736,3,7,10112,3776,0,4800,0.66,896,0.46,0,84,24,14848,7600,0,77,5
application_1688294179913_30245,32b#100#1689481621036_5#IMDB,7160,True,16,1,104,3,4672,4,8,4736,3264,0,4200,0.65,1920,0.65,0,64,20,11008,10600,0,108,6
application_1688294179913_30246,26b#100#1689481620485_2#IMDB,10996,True,2,0,90,7,7104,5,5,8256,3456,1,3000,0.55,1856,0.82,1,40,96,12800,11000,0,114,5
application_1688294179913_30247,23a#100#1689481620185_3#IMDB,8625,True,7,1,83,5,8128,7,3,11776,1536,0,4200,0.66,1600,0.74,0,72,20,13824,19400,0,75,5
application_1688294179913_30248,6a#100#1689481620434_0#IMDB,9293,True,6,0,52,8,9856,4,4,8896,3648,0,5200,0.48,1856,0.64,0,128,82,11264,6000,1,59,6
application_1688294179913_30249,8a#100#1689481620247_3#IMDB,9748,True,9,0,142,4,4800,7,5,8000,3264,0,2800,0.45,2560,0.79,0,64,94,16128,20000,0,110,2
application_1688294179913_30250,10c#100#1689481620374_2#IMDB,7838,True,5,0,173,6,7488,7,6,7296,2816,0,6000,0.61,2368,0.83,0,68,36,9728,17200,0,180,10
application_1688294179913_30251,19a#100#1689481620815_3#IMDB,11182,True,15,1,82,3,11776,8,4,9280,1472,0,4400,0.69,1984,0.36,1,112,80,10496,19400,1,110,3
application_1688294179913_30252,8b#100#1689481620482_0#IMDB,8211,True,6,1,64,4,6464,3,7,6336,1472,0,5600,0.47,3008,0.6,0,104,70,16384,8400,0,62,2
application_1688294179913_30253,4a#100#1689481620484_4#IMDB,7000,True,11,1,122,4,8448,5,8,5376,704,0,4400,0.84,1344,0.57,0,128,44,9984,13600,1,116,10
application_1688294179913_30254,13b#100#1689481620547_5#IMDB,8166,True,15,1,157,7,10752,5,7,8320,1792,1,4200,0.84,192,0.81,1,40,20,15104,11400,0,141,2
application_1688294179913_30255,1c#100#1689481620614_0#IMDB,7759,True,4,0,144,5,11520,8,5,5248,3776,0,3200,0.68,1600,0.39,0,72,40,8192,9200,0,123,9
application_1688294179913_30256,1c#100#1689481620597_5#IMDB,7550,True,2,0,61,5,4544,5,4,8256,4032,0,4600,0.77,2304,0.64,1,60,34,14848,18200,0,72,6
application_1688294179913_30257,2c#100#1689481620276_6#IMDB,6093,True,12,1,90,4,8384,5,5,10432,1408,0,4400,0.45,256,0.5,1,28,92,12544,11400,1,64,9
application_1688294179913_30258,23b#100#1689481620371_6#IMDB,7302,True,14,1,107,4,11904,6,5,9152,2624,0,3800,0.55,1280,0.52,0,136,44,11776,18200,1,82,3
application_1688294179913_30259,14b#100#1689481620518_0#IMDB,7794,True,3,0,70,3,4864,6,5,6272,2368,1,1800,0.46,3712,0.63,0,48,94,11776,10000,0,88,1
application_1688294179913_30260,9d#100#1689481620885_2#IMDB,12075,True,15,0,62,7,7552,4,6,9024,704,0,3600,0.51,448,0.7,1,136,88,10496,19800,1,103,5
application_1688294179913_30261,3b#100#1689481620893_4#IMDB,6990,True,11,0,83,3,5376,7,3,11072,3008,0,2200,0.85,2560,0.45,0,136,64,15616,9000,1,58,7
application_1688294179913_30262,13b#100#1689481620984_1#IMDB,8925,True,10,0,86,4,4416,6,6,9728,704,1,5800,0.81,2496,0.65,1,112,32,16128,16200,0,123,9
application_1688294179913_30263,22b#100#1689481620483_5#IMDB,11870,True,15,0,101,4,4864,6,5,10688,2432,1,1800,0.69,1152,0.41,1,64,18,11008,17000,1,75,7
application_1688294179913_30264,27b#100#1689481620204_0#IMDB,7989,True,10,1,174,8,10816,6,6,7360,832,1,3200,0.8,768,0.78,0,24,30,16384,12600,1,136,5
application_1688294179913_30265,13b#100#1689481620244_3#IMDB,8044,True,12,1,85,5,5312,4,6,5120,2944,0,3000,0.4,2560,0.64,0,84,48,12288,11000,0,94,3
application_1688294179913_30266,16a#100#1689481620172_2#IMDB,24324,True,10,1,125,7,7232,5,5,9152,3264,1,4400,0.74,1536,0.36,1,88,72,8448,13000,0,78,8
application_1688294179913_30267,11c#100#1689481620272_1#IMDB,7262,True,16,0,135,5,5568,5,6,8000,448,0,3400,0.73,3200,0.39,1,36,88,13056,18400,0,137,7
application_1688294179913_30268,31a#100#1689481620226_2#IMDB,12311,True,6,1,160,7,8448,7,5,8576,3072,0,4200,0.85,1024,0.65,0,120,88,13056,10400,1,117,8
application_1688294179913_30269,7c#100#1689481620843_1#IMDB,10841,True,15,0,86,8,11456,5,4,11392,576,0,5200,0.57,3520,0.37,1,104,94,13056,16200,1,101,4
application_1688294179913_30270,2d#100#1689481620730_5#IMDB,7979,True,7,1,91,3,11456,4,6,6912,640,0,2400,0.72,3904,0.77,1,36,74,9472,7000,1,91,9
application_1688294179913_30271,7a#100#1689481620641_5#IMDB,9170,True,13,0,128,4,9408,5,8,8064,768,0,2800,0.41,960,0.69,0,88,56,11264,11800,1,148,1
application_1688294179913_30272,30b#100#1689481620536_6#IMDB,10241,True,13,1,128,2,10048,5,6,6336,1536,1,2800,0.61,512,0.56,0,48,56,8448,17000,0,91,5
application_1688294179913_30273,3b#100#1689481620169_5#IMDB,6192,True,8,0,141,2,5248,7,6,6208,1664,1,1200,0.56,1024,0.62,1,116,46,12544,17800,0,131,8
application_1688294179913_30274,30c#100#1689481620468_2#IMDB,14227,True,11,0,112,8,7488,3,7,8320,1984,0,2800,0.67,256,0.67,1,44,72,11776,15200,1,82,7
application_1688294179913_30275,5c#100#1689481621001_3#IMDB,7165,True,15,0,93,5,6720,6,4,9472,1408,1,1600,0.39,1344,0.8,0,56,60,14080,13000,1,114,9
application_1688294179913_30276,1c#100#1689481620526_2#IMDB,7934,True,3,0,124,6,10752,6,6,9216,2688,0,3400,0.73,3328,0.8,1,28,44,9984,7600,0,121,6
application_1688294179913_30277,24b#100#1689481620456_6#IMDB,11554,True,13,1,117,4,6016,7,5,6592,576,1,5000,0.69,1728,0.62,0,28,20,9472,10400,0,99,5
application_1688294179913_30278,5c#100#1689481620547_3#IMDB,7679,True,15,1,157,7,10752,5,7,8320,1792,1,4200,0.84,192,0.81,1,40,20,15104,11400,0,141,2
application_1688294179913_30279,21a#100#1689481620115_0#IMDB,8290,True,14,1,66,5,7680,7,4,11584,1792,0,4800,0.67,2048,0.5,0,92,24,8448,12600,0,127,9
application_1688294179913_30280,21c#100#1689481620392_4#IMDB,9231,True,12,1,84,4,11008,4,5,11904,2432,0,2600,0.4,2240,0.77,1,128,26,14336,9000,1,93,3
application_1688294179913_30281,4a#100#1689481620376_6#IMDB,8069,True,14,0,72,6,10176,5,4,12032,3840,0,4800,0.48,1792,0.4,0,44,76,15616,12200,1,93,2
application_1688294179913_30282,17e#100#1689481620883_2#IMDB,15369,True,7,0,136,7,10944,6,6,4992,896,0,4400,0.56,3392,0.68,1,76,92,9216,17000,1,171,6
application_1688294179913_30283,2d#100#1689481620998_0#IMDB,7556,True,15,0,91,2,10752,4,6,4608,3520,1,4800,0.63,1856,0.63,0,72,72,9216,8800,0,95,4
application_1688294179913_30284,28c#100#1689481620118_1#IMDB,11940,True,5,0,108,6,8896,5,6,8512,1600,0,4600,0.49,2112,0.8,0,52,52,10496,15400,1,88,3
application_1688294179913_30285,29a#100#1689481620125_0#IMDB,11364,True,4,1,149,4,8576,8,5,10112,3968,1,1400,0.72,1600,0.37,0,68,84,11776,10200,0,123,4
application_1688294179913_30286,19b#100#1689481620612_3#IMDB,9969,True,11,0,77,5,9728,4,8,4992,1344,1,3600,0.41,128,0.74,1,56,52,9728,7400,1,129,4
application_1688294179913_30287,5a#100#1689481621011_6#IMDB,6451,True,14,1,105,4,7808,6,6,6848,1536,0,4200,0.58,1984,0.82,1,36,40,15616,6000,1,97,3
application_1688294179913_30288,4c#100#1689481620695_3#IMDB,7333,True,7,0,106,5,8512,4,7,6784,3328,0,5600,0.79,3456,0.7,1,44,70,10752,15400,0,68,3
application_1688294179913_30289,28a#100#1689481620247_4#IMDB,12576,True,9,0,142,4,4800,7,5,8000,3264,0,2800,0.45,2560,0.79,0,64,94,16128,20000,0,110,2
application_1688294179913_30290,6e#100#1689481620331_4#IMDB,9003,True,12,1,101,3,10432,8,4,8448,3840,1,5400,0.52,2880,0.36,0,32,46,12544,11000,1,77,7
application_1688294179913_30291,6e#100#1689481620963_6#IMDB,9043,True,9,1,125,5,5888,5,6,11136,4032,0,4000,0.5,2304,0.41,1,96,80,9216,12600,1,74,7
application_1688294179913_30292,2d#100#1689481620577_3#IMDB,7468,True,6,0,81,3,9472,5,5,11776,1024,0,2800,0.53,3584,0.79,1,40,44,11264,10400,0,95,4
application_1688294179913_30293,33c#100#1689481620253_5#IMDB,14298,True,4,0,64,2,10752,4,7,6336,2688,0,2000,0.53,2752,0.67,1,116,92,12032,18400,0,62,9
application_1688294179913_30294,30b#100#1689481620395_4#IMDB,11727,True,13,0,123,7,4288,4,7,5312,3264,1,1800,0.73,3520,0.81,0,52,26,11264,14600,1,75,10
application_1688294179913_30295,10b#100#1689481620585_6#IMDB,7056,True,8,1,144,4,12032,5,7,5824,2624,1,2200,0.78,3456,0.72,0,72,58,13056,6000,1,91,4
application_1688294179913_30296,30b#100#1689481621000_5#IMDB,10177,True,14,1,90,4,9280,6,4,10560,768,1,3200,0.37,2880,0.35,0,136,34,14592,7400,1,79,8
application_1688294179913_30297,6b#100#1689481620690_5#IMDB,9062,True,8,0,111,4,7808,4,6,8320,2816,0,2200,0.75,1280,0.58,1,40,82,11520,9200,0,62,2
application_1688294179913_30298,2c#100#1689481621003_4#IMDB,6261,True,15,1,86,6,9856,5,4,7872,2368,1,5600,0.58,2048,0.46,0,48,58,9216,9200,0,62,2
application_1688294179913_30299,2a#100#1689481620346_2#IMDB,7113,True,7,1,61,5,10240,4,5,6080,1664,0,5400,0.66,1536,0.52,0,36,22,12032,15200,0,82,5
application_1688294179913_30300,22a#100#1689481620677_4#IMDB,10360,True,6,1,74,5,9216,6,5,10112,1344,1,3800,0.41,128,0.76,0,68,40,13568,20000,1,93,2
application_1688294179913_30301,17e#100#1689481621066_5#IMDB,15526,True,13,0,139,3,7488,7,5,7040,4096,0,3600,0.47,1344,0.83,1,64,34,12032,8400,0,148,7
application_1688294179913_30302,18c#100#1689481620850_2#IMDB,9668,True,7,1,71,2,8256,8,4,8128,768,0,5000,0.44,1600,0.65,0,92,38,10240,5800,1,79,8
application_1688294179913_30303,22b#100#1689481620474_1#IMDB,12115,True,7,0,77,3,6464,3,8,5440,3968,1,3600,0.71,3136,0.79,1,132,56,8448,12000,1,84,1
application_1688294179913_30304,27c#100#1689481620347_3#IMDB,10590,True,14,0,67,8,5184,3,7,5376,2560,1,1800,0.38,2432,0.74,1,132,74,14848,10400,1,70,9
application_1688294179913_30305,14c#100#1689481621051_4#IMDB,10949,True,12,0,165,7,5312,7,5,5952,3456,0,3200,0.48,2944,0.71,1,64,24,14080,13200,1,115,7
application_1688294179913_30306,6d#100#1689481620621_0#IMDB,9158,True,9,1,113,3,9920,4,7,7296,1600,1,3800,0.44,2944,0.64,1,104,18,9472,19400,0,124,8
application_1688294179913_30307,11c#100#1689481620886_0#IMDB,7183,True,2,1,64,8,8192,4,5,8064,3520,0,6000,0.49,192,0.63,1,56,84,13568,19200,1,76,5
application_1688294179913_30308,6d#100#1689481620719_5#IMDB,10744,True,13,0,76,3,10624,6,5,12288,3008,1,2600,0.48,2176,0.4,0,108,40,11008,5000,0,107,3
application_1688294179913_30309,11d#100#1689481620954_4#IMDB,8280,True,4,0,134,7,4608,5,8,4224,2112,0,3600,0.79,2304,0.73,1,132,32,10496,12400,0,135,10
application_1688294179913_30310,22d#100#1689481620443_6#IMDB,9719,True,13,1,123,3,11200,5,6,7488,3392,0,3600,0.37,2752,0.67,1,100,40,11008,13000,1,118,4
application_1688294179913_30311,26a#100#1689481620274_4#IMDB,11420,True,6,1,106,7,8576,7,4,9536,832,0,5600,0.82,768,0.67,1,80,20,10752,16600,0,90,1
application_1688294179913_30312,6c#100#1689481620591_1#IMDB,8684,True,11,1,75,5,5952,7,4,12032,3712,0,2000,0.8,3584,0.42,1,40,80,8448,16400,0,113,3
application_1688294179913_30313,33a#100#1689481620162_6#IMDB,10774,True,5,1,159,3,5888,7,6,7680,1088,1,2200,0.5,3072,0.73,1,40,80,8704,9000,0,169,10
application_1688294179913_30314,22b#100#1689481620446_4#IMDB,11305,True,2,0,90,5,9792,3,7,6848,3648,0,5800,0.81,3072,0.36,1,48,28,8960,16000,0,96,6
application_1688294179913_30315,13b#100#1689481620236_5#IMDB,10623,True,10,0,94,3,6976,8,5,11904,768,1,1200,0.63,704,0.82,1,120,74,12544,7400,1,100,3
application_1688294179913_30316,1b#100#1689481620273_4#IMDB,7063,True,5,1,99,6,7488,6,6,5376,3200,1,4600,0.51,2176,0.62,0,128,40,9728,6000,1,101,2
application_1688294179913_30317,18a#100#1689481620231_5#IMDB,12915,True,9,0,66,5,11200,4,7,6592,2304,0,5200,0.41,704,0.47,0,72,60,15104,11200,0,99,1
application_1688294179913_30318,3c#100#1689481620818_5#IMDB,8347,True,9,0,93,6,8192,5,6,6976,1088,0,5600,0.71,3840,0.69,0,72,36,15872,10800,0,130,5
application_1688294179913_30319,11b#100#1689481620875_6#IMDB,7014,True,16,1,56,6,8320,3,6,7040,2240,1,3000,0.52,704,0.77,1,100,28,15616,9200,1,68,7
application_1688294179913_30320,14a#100#1689481620405_5#IMDB,9366,True,2,1,109,8,6336,5,7,4928,960,0,1200,0.61,1984,0.54,1,28,32,11264,9000,1,89,1
application_1688294179913_30321,12c#100#1689481620854_0#IMDB,8844,True,8,0,95,7,4864,5,5,11456,3712,1,3400,0.42,1664,0.77,1,80,44,9216,10600,0,115,8
application_1688294179913_30322,1c#100#1689481620167_2#IMDB,7801,True,10,0,72,7,10944,6,3,10752,384,1,2400,0.69,1152,0.54,1,108,68,10752,11600,1,56,3
application_1688294179913_30323,1c#100#1689481620593_0#IMDB,7141,True,5,1,108,4,11456,6,7,4288,3136,0,3000,0.42,3968,0.75,1,64,28,14336,11200,1,93,8
application_1688294179913_30324,24a#100#1689481620474_2#IMDB,12932,True,7,0,77,3,6464,3,8,5440,3968,1,3600,0.71,3136,0.79,1,132,56,8448,12000,1,84,1
application_1688294179913_30325,31c#100#1689481621103_3#IMDB,15806,True,12,0,77,4,9088,7,4,4928,3712,0,5200,0.36,4096,0.5,1,40,28,13568,12200,0,86,7
application_1688294179913_30326,16b#100#1689481621011_3#IMDB,19308,True,14,1,105,4,7808,6,6,6848,1536,0,4200,0.58,1984,0.82,1,36,40,15616,6000,1,97,3
application_1688294179913_30327,18a#100#1689481620858_6#IMDB,12140,True,6,0,120,4,12288,7,4,6976,3520,0,3000,0.69,2816,0.39,0,28,82,13056,10800,0,79,4
application_1688294179913_30328,13c#100#1689481620854_5#IMDB,8667,True,8,0,95,7,4864,5,5,11456,3712,1,3400,0.42,1664,0.77,1,80,44,9216,10600,0,115,8
application_1688294179913_30329,23a#100#1689481620987_2#IMDB,8499,True,2,1,88,3,6720,4,7,7936,1600,0,3200,0.82,3776,0.53,1,48,88,14848,12000,0,112,9
application_1688294179913_30330,12c#100#1689481620397_0#IMDB,8700,True,3,0,153,6,4480,5,8,8320,2688,1,3200,0.36,576,0.36,0,60,88,13568,5800,0,144,2
application_1688294179913_30331,29b#100#1689481620157_0#IMDB,10416,True,4,1,52,7,10368,3,6,10688,832,1,5000,0.66,256,0.76,1,128,40,13056,9800,1,58,6
application_1688294179913_30332,22a#100#1689481620997_2#IMDB,10708,True,3,1,93,6,6528,4,5,11584,2176,1,5600,0.43,256,0.46,1,80,22,13312,13000,0,97,4
application_1688294179913_30333,6f#100#1689481620537_2#IMDB,11668,True,7,0,122,8,9152,6,5,12224,2432,0,4000,0.39,256,0.83,1,120,84,13312,8600,1,152,10
application_1688294179913_30334,31a#100#1689481620751_1#IMDB,12454,True,10,1,91,4,8384,7,3,10944,1088,1,5200,0.5,1088,0.83,0,108,16,15104,17800,0,78,8
application_1688294179913_30335,1d#100#1689481620460_5#IMDB,6831,True,10,1,77,7,6528,3,7,8832,3584,1,2200,0.42,960,0.73,0,68,46,13056,18200,0,108,7
application_1688294179913_30336,14a#100#1689481620963_1#IMDB,9447,True,9,1,125,5,5888,5,6,11136,4032,0,4000,0.5,2304,0.41,1,96,80,9216,12600,1,74,7
application_1688294179913_30337,18b#100#1689481620710_6#IMDB,8110,True,16,1,81,4,7040,5,5,11776,1152,0,4400,0.44,960,0.46,0,56,40,14592,12400,1,75,2
application_1688294179913_30338,27b#100#1689481620624_0#IMDB,7390,True,6,1,122,3,9344,5,6,8576,2944,1,3600,0.68,1152,0.59,0,60,24,9984,18000,0,126,6
application_1688294179913_30339,11d#100#1689481620986_0#IMDB,8216,True,8,1,139,4,10496,5,7,8704,3584,1,1200,0.55,1472,0.8,0,96,92,12288,14200,0,128,10
application_1688294179913_30340,6f#100#1689481620813_6#IMDB,10956,True,7,1,72,7,7936,6,3,11840,3904,0,4000,0.66,3008,0.63,0,120,16,8704,11600,0,61,5
application_1688294179913_30341,26b#100#1689481620660_1#IMDB,10688,True,14,0,97,3,6528,5,5,11776,3200,1,5000,0.51,1664,0.55,0,120,30,14336,14600,0,94,2
